SKU,FILIAL,VELOCIDADE_VENDA,ALVO,TRANSITO,EST_DISP,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,DATA
52.05.1694-09036-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1694-09036-TAM_5,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1724-0201-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1745-0201-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1746-10056-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1747-0201-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1750-04349-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1750-04349-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1754-0278-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1760-0101-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1760-0101-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1763-04335-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1766-0005-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1768-0011-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1771-0002-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1771-0002-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1795-0200-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_4,ANIMALE SHOP TIJUCA CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1822-52555-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1822-52555-TAM_5,ANIMALE SHOP TIJUCA CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1831-0002-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1831-0201-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1831-0201-TAM_5,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1856-5199-TAM_4,ANIMALE SHOP TIJUCA CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1857-0200-TAM_1,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1857-0200-TAM_5,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1859-6210-TAM_6,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0802-0003-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0810-2028-TAM_1,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0844-0003-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0845-04505-TAM_1,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0847-11065-TAM_3,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0864-0003-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0808-03349-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0808-10056-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0809-0013-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0828-11055-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5337-09036-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5363-11054-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5365-52832-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5365-52832-TAM_3,ANIMALE SHOP TIJUCA CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5373-11063-TAM_1,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5400-11063-TAM_4,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5426-11076-TAM_6,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5433-52547-TAM_5,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5828-0005-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5828-0005-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5866-11055-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-04349-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-04349-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-09036-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-09036-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5989-0003-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6030-50457-TAM_5,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6037-10064-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6043-04349-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0005-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-09032-TAM_2,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-09032-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6118-50460-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6194-11055-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11062-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11062-TAM_2,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11074-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11074-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6197-11055-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6197-11055-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-11073-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-11073-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-11073-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6212-11055-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6227-0600-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6236-04505-TAM_5,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6246-52627-TAM_4,ANIMALE SHOP TIJUCA CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6292-09036-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6292-09036-TAM_4,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6299-03354-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6304-04505-TAM_3,ANIMALE SHOP TIJUCA CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6304-04505-TAM_6,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6374-52564-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6382-11066-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6382-11066-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6387-0030-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6388-1405-TAM_3,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6391-0030-TAM_1,ANIMALE SHOP TIJUCA CM,0.2857142857142857,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6391-0030-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6393-0600-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1577-0005-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1583-0015-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1636-11055-TAM_2,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1636-11055-TAM_4,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1697-01011-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1705-0005-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1705-0024-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1705-0024-TAM_4,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1712-0201-TAM_5,ANIMALE SHOP TIJUCA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.39.0399-0003-TAM_1,ANIMALE SHOP TIJUCA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1625-0005-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1625-0005-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_4,ANIMALE SHOP VITORIA CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1704-0005-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1704-0005-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1737-1531-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1740-09036-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1742-0600-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1743-0005-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1746-10057-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1746-10057-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1746-10057-TAM_6,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1748-10043-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1788-1531-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1788-1531-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1788-1531-TAM_3,ANIMALE SHOP VITORIA CM,0.1111111111111111,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_6,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1804-11055-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1820-0005-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1820-0005-TAM_5,ANIMALE SHOP VITORIA CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1822-0002-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1839-1531-TAM_2,ANIMALE SHOP VITORIA CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1840-0003-TAM_1,ANIMALE SHOP VITORIA CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1840-0003-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1842-11063-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1850-11076-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_6,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0507-0005-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0507-0005-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0526-0003-TAM_1,ANIMALE SHOP VITORIA CM,0.14285714285714285,2.0,4.0,0.0,4.0,1,0,0,0.0,2025-08-16
03.04.0526-0003-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0526-0003-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0528-6052-TAM_4,ANIMALE SHOP VITORIA CM,0.14285714285714285,2.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_1,ANIMALE SHOP VITORIA CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.06.0383-5346-TAM_6,ANIMALE SHOP VITORIA CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.07.1530-04356-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.07.1531-11066-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.31.0050-0022-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.61.0092-0600-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.16.0133-52632-TAM_6,ANIMALE SHOP VITORIA CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7091-04090-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7091-04090-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7091-04090-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7091-04090-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7096-03354-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7103-04349-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7124-04090-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7155-10053-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7155-10053-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7155-10053-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_6,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7309-0005-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7347-0600-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7450-03354-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7463-09032-TAM_4,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7463-09032-TAM_5,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7473-10056-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7473-10056-TAM_2,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7473-10056-TAM_3,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7485-04349-TAM_1,ANIMALE SHOP VITORIA CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
