SKU,FILIAL,VELOCIDADE_VENDA,ALVO,PRESENTE,TRANSITO,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,REGULADOR,EST_DISP
07.20.7570-52632-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7594-11058-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,6.0,0.0
07.20.7605-03032-TAM_3,ANIMALE BARRA SHOP CM,0.42857142857142855,2.0,0.0,0.0,0.0,0,0,0,0.0,6.0,0.0
07.20.7609-0001-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7609-0001-TAM_6,ANIMALE BARRA SHOP CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7656-52627-TAM_3,ANIMALE BARRA SHOP CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
07.20.7666-52832-TAM_1,ANIMALE BARRA SHOP CM,0.1111111111111111,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7686-0003-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7688-53040-TAM_1,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7720-2030-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7720-2030-TAM_2,ANIMALE BARRA SHOP CM,0.1111111111111111,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7720-2030-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7720-2030-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7736-52594-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7736-52594-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7759-01011-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7759-01011-TAM_2,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7759-01011-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7760-52561-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7760-52561-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7760-52561-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7761-52562-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7764-52561-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7764-52561-TAM_3,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7764-52561-TAM_5,ANIMALE BARRA SHOP CM,0.08333333333333333,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7770-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7774-03032-TAM_1,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7800-52561-TAM_3,ANIMALE BARRA SHOP CM,0.18181818181818182,1.0,0.0,0.0,0.0,0,0,0,0.0,62.0,0.0
07.20.7801-52603-TAM_4,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0
07.20.7804-52597-TAM_2,ANIMALE BARRA SHOP CM,0.09090909090909091,1.0,0.0,0.0,0.0,0,0,0,0.0,27.0,0.0
07.20.7809-6052-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7812-2028-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7813-0005-TAM_1,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7814-0286-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
07.20.7834-11055-TAM_4,ANIMALE BARRA SHOP CM,0.08333333333333333,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0406-10057-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0417-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0417-0005-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0424-0203-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0464-6052-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0464-6052-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0464-6052-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0470-03032-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
08.42.0476-52832-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2642-0005-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2646-0600-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2649-2019-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2651-1802-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2651-1802-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2654-1991-TAM_4,ANIMALE BARRA SHOP CM,0.08333333333333333,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2654-1991-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
09.01.2654-2019-TAM_3,ANIMALE BARRA SHOP CM,0.1111111111111111,1.0,0.0,0.0,0.0,0,0,0,0.0,4.0,0.0
09.01.2660-0600-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.01.2660-0600-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0
09.01.2660-0600-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.02.0685-10056-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.15.0117-0005-TAM_4,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.28.0081-5346-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
09.28.0081-5346-TAM_4,ANIMALE BARRA SHOP CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.06.1866-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.10.1066-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.20.0030-10056-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
10.32.0110-04349-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0537-0005-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0537-0005-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0538-0600-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0538-0600-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0538-0600-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0545-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0547-1802-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0551-0005-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0561-0600-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0563-0005-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0566-1100-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0566-1100-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
11.05.0587-0600-TAM_2,ANIMALE BARRA SHOP CM,0.15384615384615385,1.0,0.0,0.0,0.0,0,0,0,0.0,16.0,0.0
25.05.4243-01026-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4287-0105-TAM_4,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4312-1531-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4325-0101-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4326-1531-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4326-1531-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4329-09032-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4340-0005-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4342-52547-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,10.0,0.0
25.05.4342-52547-TAM_5,ANIMALE BARRA SHOP CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4359-04343-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4371-0005-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4442-2030-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4442-2030-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4452-11066-TAM_1,ANIMALE BARRA SHOP CM,0.1111111111111111,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4456-0101-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4456-0101-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
25.05.4458-1531-TAM_1,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4458-1531-TAM_5,ANIMALE BARRA SHOP CM,0.2857142857142857,1.0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.0
25.05.4459-01024-TAM_5,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,2.0,0.0
25.05.4465-0105-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4465-0105-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2.0,0.0
25.05.4467-11066-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4467-11066-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4467-11066-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4467-11066-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4468-11073-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4468-11073-TAM_2,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4468-11073-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4474-0005-TAM_5,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4475-52562-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4483-11076-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4484-0005-TAM_5,ANIMALE BARRA SHOP CM,0.125,1.0,0.0,0.0,0.0,0,0,0,0.0,19.0,0.0
25.05.4493-0024-TAM_4,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.05.4494-5346-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,15.0,0.0
25.06.0305-52594-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1532-11055-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1532-11055-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1538-10056-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1540-10056-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1540-10056-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1540-10056-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1542-50460-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_2,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
25.11.1558-1531-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1558-1531-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1566-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1576-11055-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1584-53040-TAM_1,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,0,0,0,0.0,8.0,0.0
25.11.1591-11063-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1599-0003-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1599-0003-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1636-52555-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1637-52545-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1650-2030-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1650-2030-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0.0
25.11.1650-2030-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1651-0105-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1651-0105-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1651-0105-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1651-0105-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1652-11076-TAM_2,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1653-52609-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1660-11063-TAM_4,ANIMALE BARRA SHOP CM,0.08333333333333333,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1665-1531-TAM_4,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1665-1531-TAM_6,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1668-5346-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1669-52561-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1669-52561-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1669-52561-TAM_5,ANIMALE BARRA SHOP CM,0.09090909090909091,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1669-52561-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1670-0200-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1671-0002-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,5.0,0.0
25.11.1671-0002-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1675-0400-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1681-11063-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1687-0005-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1688-11076-TAM_5,ANIMALE BARRA SHOP CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_3,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1692-11055-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.11.1788-10057-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
25.13.0116-0005-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.13.0128-0201-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.13.0129-0201-TAM_2,ANIMALE BARRA SHOP CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2167-10057-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2167-10057-TAM_3,ANIMALE BARRA SHOP CM,0.1,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2170-04090-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2170-04090-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2187-0005-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2193-01026-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2321-10057-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2323-10056-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2323-10056-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0
25.34.2325-1531-TAM_6,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2352-0005-TAM_1,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2352-0005-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2352-0005-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2384-0005-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_2,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_3,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_4,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2419-10064-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
25.34.2420-10056-TAM_5,ANIMALE BARRA SHOP CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
